media_id,event_name,event_label,sample_role,evidence_description,reviewer,review_status,event_definition_version
IMG_005382,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_CRAWL_G001_V01; taxonomy=crawling_quadruped_support; generation_group_id=PF_P4D_HN_CRAWL_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=80e28147640d5f74a7e7153f4499eecfb9cfd7b2eb8ec84020bf2d7a0a4378cf; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_03_gr3q6_authorized_20260831_01/08_final/PF_P4D_HN_CRAWL_G001_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005475,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G006_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G006; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=3fc95c48840f07fec4a1309b6be34d498b921a85f7757b79ea8626e39148b07e; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005476,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G006_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G006; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=3fb6a031562a93c0c4b0eb650169a3e64cd7b02b683434ad1968406d72e538b9; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005477,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G006_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G006; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=b003624d2717546d2954cc684c466de4ded2ee1489079c7dc26a0d22503afd01; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005478,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G006_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G006; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=50dfb42a496a45f1dfff553f026d808cda5ed194b08ba509be4e9f4bbf23de0a; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005479,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G007_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G007; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=4fe6e2ba6c988a06a5da39a671d31a1491ca96031fb41f057b8bad4d21908036; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005480,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G007_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G007; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=1fdc4800ff575a7491a19d4a54c56a4e48441cd42dc5cb9dd491891da64731cb; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005481,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G007_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G007; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=1a413bb13fc064bbf96a28af5159d1bd02145e4d45c3bb1cb4f87855bf55dbce; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005482,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G007_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G007; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=af6d25edfd980970210e9ace684e295fb059ad083f946dec902cc0dd97c330e8; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005483,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G007_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G007; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=51dc17715bc3ab7e42a821b05ccf428275916c72ff2dc18349f5daaea09ea3ea; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G007_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005484,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G008_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G008; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=00ccbaf63bc11ef1dce71704acd3c0ead60aea57bcfde66b175e78ca1653ae9e; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G008_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005485,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G008_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G008; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=6c2628352e038020c20eab2f9b480da1f86ec7bfb32a585335014ee32e067ede; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G008_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005486,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G008_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G008; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=55ad6dceb0bf5f01a909440ff25d9736e2b540e4ba9ca886434a288f6c6fab0f; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G008_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005487,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G008_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G008; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=bed1a30ed8c85727d47887a170e2a88a2e0d1023e5d1ea0f9b72a25189d27223; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G008_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005488,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G008_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G008; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=56b3a88ca2bb8aa39dd70d6218aa92c2329c6fbaecd17a77a8ce62fbeafb7d1f; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G008_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005489,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G009_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G009; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=715af5e531aa1dd146f098ddc0fdd24feff64c77f55b7f0e50e78c7d5237b89d; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005490,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G009_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G009; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=53f9023ae21e25faff36fc54b4ab09f829ab493a765d518b3ec1fd5cc151a540; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005491,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G009_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G009; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=f50436177341fd817779c450e1ae445e1e72e2e29a0303da7fc2f5e732bbb9f4; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005492,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G009_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G009; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=884b8fa42c94632028f16bae90dfed7082d1c30dcdc0963962b73594f20cab80; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005493,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G009_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G009; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=8c542f3379ecb4fda08f24d55b3d425b4183c1a4836b3db0a37207738f4369f5; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G009_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005494,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G010_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G010; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=c2a7d50d49c1166dca3befdc84cf6a16a3939a28d76d3d09931fb7786602c443; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005495,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G010_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G010; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=2a89ce293a58bacd79433ba611ee9dcc7b50be69bd988cd7418cc735f834707b; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005496,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G010_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G010; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=068bdf75d02a1bf93e97664bfb5db1695d0e4ed654f58be2de480a32f20213c9; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005497,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G010_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G010; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=0ad405f110893aa0d0c19fed0a21816809a1a6047560ac4bb36cf0bf355c547c; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005498,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G010_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G010; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=81b21d6ab07d032a55ac16608d938a0d12239fcaa91542306962ee8bf6d649ad; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G010_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005499,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G011_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G011; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=118d6eba5405fb357defb39057a1614d5c9451ad567544767735b01119999f57; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005500,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G011_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G011; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=f79959f1b53f458b336e81b8efb3b0dcf58552aad8fa7a09cdda902a299e2a37; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005501,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G011_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G011; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=71077ec22063bc9e050f94e156cbb77a2fd42a8b70344b36780c6638acccf290; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005502,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G011_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G011; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=be4414e19376e5353e2ef985da0b1934ce70bdf0fa9d539aaa2193f87e6cc8dc; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005503,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G011_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G011; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=46303b78556a900fc9819f578fb65d66d0bd41dbc6cb1f3bfc47ca389359060a; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G011_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005504,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G012_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G012; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=3685f5dfc8b54219dbf1269d1f019eaa983a49a5dd2072f0d1c8b96d43ab3d7d; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005505,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G012_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G012; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=d36f68ed65b6f126bef0cbe7fb3831fa5a94d5703ffef8803270ea748fb4741c; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005506,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G012_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G012; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=3887eb30c1f540e06c9fc328d113c8011eb5a16793af80fa1d469ec35801b424; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005507,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G012_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G012; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=675549b77a00269d6c6c32df777510565d028b992f33bad8ef6807bbf745a2ad; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G012_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
