item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,old_role,old_label,taxonomy,prompt_path,prompt_sha256_expected,prompt_sha256_actual,source_image_path,source_image_sha256_expected,source_image_sha256_actual,source_image_sha_basis,source_asset_status,source_provenance_status,remap_rule,prompt_semantics_check,new_label,gt_type,gt_source,human_semantic_review_required,metric_stratum,formal_v3_evaluation,evaluation_exclusion_reason
P4D_PLAN::PF_P4D_HN_SQUAT_G004_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G004_V04,,PF_P4D_HN_SQUAT_G004,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G004_V04.txt,799d9059fccfdb2351803bce79ef754196ed2376d4b02eb79b4412c62d18ae58,799d9059fccfdb2351803bce79ef754196ed2376d4b02eb79b4412c62d18ae58,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_SQUAT_G004_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G004_V05,,PF_P4D_HN_SQUAT_G004,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G004_V05.txt,0dea4aa9e6f4d6747b9ee7f29667f21e394ff4500d351dde8706f75edbcf7758,0dea4aa9e6f4d6747b9ee7f29667f21e394ff4500d351dde8706f75edbcf7758,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_SQUAT_G005_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G005_V01,,PF_P4D_HN_SQUAT_G005,NEW_SCREEN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G005_V01.txt,944d8a716a05a73213538949ed588e7f8464348016c9e2e1cb314a7b86a58c49,944d8a716a05a73213538949ed588e7f8464348016c9e2e1cb314a7b86a58c49,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,NOT_STARTED,Q10_TERMINAL_NOT_STARTED,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NOT_STARTED_EXCLUDED_AND_NOT_RESENT
P4D_PLAN::PF_P4D_HN_SQUAT_G005_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G005_V02,,PF_P4D_HN_SQUAT_G005,NEW_SCREEN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G005_V02.txt,923123e6ff967d5daff83bccaa6b62397b54d79f09c53dc53414653d422ce619,923123e6ff967d5daff83bccaa6b62397b54d79f09c53dc53414653d422ce619,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,NOT_STARTED,Q10_TERMINAL_NOT_STARTED,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NOT_STARTED_EXCLUDED_AND_NOT_RESENT
P4D_PLAN::PF_P4D_HN_SQUAT_G005_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G005_V03,,PF_P4D_HN_SQUAT_G005,NEW_SCREEN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G005_V03.txt,9731022ae8fcd2e2405be711ae73b7c277503341565bf12b696ecc382d45ce42,9731022ae8fcd2e2405be711ae73b7c277503341565bf12b696ecc382d45ce42,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,NOT_STARTED,Q10_TERMINAL_NOT_STARTED,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NOT_STARTED_EXCLUDED_AND_NOT_RESENT
P4D_PLAN::PF_P4D_HN_SQUAT_G005_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G005_V04,,PF_P4D_HN_SQUAT_G005,NEW_SCREEN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G005_V04.txt,48174254ff23d84127ded140c75668a14e2d87923d326155a3368b21da9b0f45,48174254ff23d84127ded140c75668a14e2d87923d326155a3368b21da9b0f45,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,NOT_STARTED,Q10_TERMINAL_NOT_STARTED,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NOT_STARTED_EXCLUDED_AND_NOT_RESENT
P4D_PLAN::PF_P4D_HN_SQUAT_G005_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G005_V05,,PF_P4D_HN_SQUAT_G005,NEW_SCREEN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G005_V05.txt,13928c1ca8b83d94a3534043377aaf5ff0961272eb2bfc4c4952589eed5b3fa4,13928c1ca8b83d94a3534043377aaf5ff0961272eb2bfc4c4952589eed5b3fa4,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,NOT_STARTED,Q10_TERMINAL_NOT_STARTED,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NOT_STARTED_EXCLUDED_AND_NOT_RESENT
P4D_PLAN::PF_P4D_HN_SQUAT_G006_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G006_V01,,PF_P4D_HN_SQUAT_G006,NEW_SCREEN,V3_SCREEN,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V01.txt,a2ed968bc2effc60c86c4f32d6f46cfac1b56bc6bbb2084dee4b4000b6edea25,a2ed968bc2effc60c86c4f32d6f46cfac1b56bc6bbb2084dee4b4000b6edea25,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V01.png,4ebfe3368ea901fce3b9df9d97ca6e7f8aea94fe378105a2b91e0c51bfe34844,4ebfe3368ea901fce3b9df9d97ca6e7f8aea94fe378105a2b91e0c51bfe34844,FAST_CLOSE_EXPECTED_AND_ACTUAL,REUSABLE_P4D_CLEAN_FAST_CLOSE,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,true,
P4D_PLAN::PF_P4D_HN_SQUAT_G006_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G006_V02,,PF_P4D_HN_SQUAT_G006,NEW_SCREEN,V3_SCREEN,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V02.txt,348bc3b79c2383a87bce713946088c5416c383be8b6857481e5c7622f3c451a2,348bc3b79c2383a87bce713946088c5416c383be8b6857481e5c7622f3c451a2,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V02.png,8fea406b8d47b179de27d7211774a16acb7029bdb9da469b466cc54b4f9afdd7,8fea406b8d47b179de27d7211774a16acb7029bdb9da469b466cc54b4f9afdd7,FAST_CLOSE_EXPECTED_AND_ACTUAL,REUSABLE_P4D_CLEAN_FAST_CLOSE,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,true,
P4D_PLAN::PF_P4D_HN_SQUAT_G006_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G006_V03,,PF_P4D_HN_SQUAT_G006,NEW_SCREEN,V3_SCREEN,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V03.txt,36082ac7cb7ba476b0ccf6358616044619f45f2b1ec469076752dd104cbf2e35,36082ac7cb7ba476b0ccf6358616044619f45f2b1ec469076752dd104cbf2e35,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V03.png,9f2e8a7815f4829fa88c4a14905343c8f698d020582a194d899d3bdd0bb7c922,9f2e8a7815f4829fa88c4a14905343c8f698d020582a194d899d3bdd0bb7c922,FAST_CLOSE_EXPECTED_AND_ACTUAL,REUSABLE_P4D_CLEAN_FAST_CLOSE,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,true,
P4D_PLAN::PF_P4D_HN_SQUAT_G006_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G006_V04,,PF_P4D_HN_SQUAT_G006,NEW_SCREEN,V3_SCREEN,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V04.txt,51166e09fbe0ba5b105e354d9b69842f2f8d3251c304f5bb0d1a60050e7ff3dd,51166e09fbe0ba5b105e354d9b69842f2f8d3251c304f5bb0d1a60050e7ff3dd,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V04.png,16abb64f9c6d14df3615793a8e3c963b99d6ff7030b11f69f70674178ca09619,16abb64f9c6d14df3615793a8e3c963b99d6ff7030b11f69f70674178ca09619,FAST_CLOSE_EXPECTED_AND_ACTUAL,REUSABLE_P4D_CLEAN_FAST_CLOSE,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,true,
P4D_PLAN::PF_P4D_HN_SQUAT_G006_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_SQUAT_G006_V05,,PF_P4D_HN_SQUAT_G006,NEW_SCREEN,V3_SCREEN,hard_negative,negative,squat_crouch_deep_bend,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V05.txt,df1c9978b59506bbb5ce3000a19dbfcb0537f1b4e9a5f636e9b876225ba8e01e,df1c9978b59506bbb5ce3000a19dbfcb0537f1b4e9a5f636e9b876225ba8e01e,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V05.png,be82a50da7b39a0577a009ef61a133393fd33d1c938f71d009e6b63ed0349906,be82a50da7b39a0577a009ef61a133393fd33d1c938f71d009e6b63ed0349906,FAST_CLOSE_EXPECTED_AND_ACTUAL,REUSABLE_P4D_CLEAN_FAST_CLOSE,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,V3_SQUAT_CROUCH_DEEP_BEND_NEGATIVE,PASS_EXPLICIT_NEGATIVE_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,true,
P4D_PLAN::PF_P4D_HN_MIX_G001_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G001_V01,,PF_P4D_HN_MIX_G001,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G001_V01.txt,fe7cc2c6d34dd087e52b8f3fad5aa159ec5753e9b3054f00c6044471a8f2e744,fe7cc2c6d34dd087e52b8f3fad5aa159ec5753e9b3054f00c6044471a8f2e744,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G001_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G001_V02,,PF_P4D_HN_MIX_G001,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G001_V02.txt,be4d646fe48b9fe9242b33a3d3164bd4dcd703640d0529b020e938c0fc353d26,be4d646fe48b9fe9242b33a3d3164bd4dcd703640d0529b020e938c0fc353d26,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G001_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G001_V03,,PF_P4D_HN_MIX_G001,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G001_V03.txt,e475e725e6be70e72cba942a19f1e6e72dd2b6e6d2def08d73d9a5579b216920,e475e725e6be70e72cba942a19f1e6e72dd2b6e6d2def08d73d9a5579b216920,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G001_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G001_V04,,PF_P4D_HN_MIX_G001,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G001_V04.txt,0b23881d17f70795709c5937cf0251821a7c0ffcaa726a662e020ae2f6b99605,0b23881d17f70795709c5937cf0251821a7c0ffcaa726a662e020ae2f6b99605,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G001_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G001_V05,,PF_P4D_HN_MIX_G001,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G001_V05.txt,e8a8ffc9aff8a9718dd2e76f39302aa6ba7768dadb8f915be14ed934aba0a4c3,e8a8ffc9aff8a9718dd2e76f39302aa6ba7768dadb8f915be14ed934aba0a4c3,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G002_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G002_V01,,PF_P4D_HN_MIX_G002,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G002_V01.txt,2b3b78b945bd7ab80104756566cabc63607c0eff03e591e0b2879e0597c53c64,2b3b78b945bd7ab80104756566cabc63607c0eff03e591e0b2879e0597c53c64,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G002_V02,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G002_V02,,PF_P4D_HN_MIX_G002,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G002_V02.txt,3dc73f68b4e1df12232e963b9fcf8272c51264af7f0d2544aae43024516123ca,3dc73f68b4e1df12232e963b9fcf8272c51264af7f0d2544aae43024516123ca,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G002_V03,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G002_V03,,PF_P4D_HN_MIX_G002,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G002_V03.txt,5753a3697d381df879158962d2a5bb9475a43e643d14412d633a5a9d5a06a679,5753a3697d381df879158962d2a5bb9475a43e643d14412d633a5a9d5a06a679,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G002_V04,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G002_V04,,PF_P4D_HN_MIX_G002,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G002_V04.txt,335b4af4ef00db36f49f1874f4fe022c90f9e01596c54cab0064af29b53b5be1,335b4af4ef00db36f49f1874f4fe022c90f9e01596c54cab0064af29b53b5be1,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G002_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G002_V05,,PF_P4D_HN_MIX_G002,NEW_DESIGN,EXCLUDE_NOT_REUSABLE,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G002_V05.txt,387c6da2cd3b1d8678579a4905f54777b2dc1adfb28e82eb6a51d315627598e5,387c6da2cd3b1d8678579a4905f54777b2dc1adfb28e82eb6a51d315627598e5,,,,NOT_APPLICABLE_NO_FORMAL_IMAGE,UNEXECUTED_OR_NOT_REUSABLE,SAFE_OUTSTANDING_NOT_CLEAN_ASSET,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,NO_VERIFIED_REUSABLE_CLEAN_ASSET
P4D_PLAN::PF_P4D_HN_MIX_G003_V01,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G003_V01,,PF_P4D_HN_MIX_G003,NEW_SCREEN,V3_SCREEN,hard_negative,negative,mixed_hard_negative,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G003_V01.txt,49e11bb9201912221b692c599796bcc5c39fa42631f5e5ba6572ecf6c4e2ea89,49e11bb9201912221b692c599796bcc5c39fa42631f5e5ba6572ecf6c4e2ea89,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_MIX_G003_V01.png,bf382895a2f7b29162c6b32fbde747c1071625c5053789b4360f469942e1d234,bf382895a2f7b29162c6b32fbde747c1071625c5053789b4360f469942e1d234,FAST_CLOSE_EXPECTED_AND_ACTUAL,REUSABLE_P4D_CLEAN_FAST_CLOSE,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,V3_MIXED_PROMPT_EXPLICIT_NEGATIVE_CONTEXT,PASS_MIXED_EXPLICIT_NEGATIVE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,true,
